timeStamp,Exp0_OxygenTemp,Exp0_Oxygendphi,Exp0_OxygenpercentO2,Exp0_OxygensingelIntensity,Exp0_OxygenAmbientLight,Exp0_PhValue,Exp0_PresensO2value,Exp0_PH calTemp,Exp0_PH Ref Amplitude,Exp0_PH Amplitude,Exp0_PH Phase shift,Exp0_PH calibration Pressure,Exp0_Presens 02 Ref Amp,Exp0_Presens 02 Amp,Exp0_Presens 02 Phase,Exp0_Presens 02 cal Temp,Exp0_Presens errorcode,Exp0_TempPump,Exp0_TempCamera,Exp1_OxygenTemp,Exp1_Oxygendphi,Exp1_OxygenpercentO2,Exp1_OxygensingelIntensity,Exp1_OxygenAmbientLight,Exp1_PhValue,Exp1_PresensO2value,Exp1_PH calTemp,Exp1_PH Ref Amplitude,Exp1_PH Amplitude,Exp1_PH Phase shift,Exp1_PH calibration Pressure,Exp1_Presens 02 Ref Amp,Exp1_Presens 02 Amp,Exp1_Presens 02 Phase,Exp1_Presens 02 cal Temp,Exp1_Presens errorcode,Exp1_TempPump,Exp1_TempCamera,Temp_airHighPresision,Temp_Heater,Pressure_Electronics,Pressure_LateAccess,Imu_gyroX,Imu_gyroY,Imu_gyroZ,Imu_accelegrationX,Imu_accelegrationY,Imu_accelegrationZ,Imu_orientationX,Imu_orientationY,Imu_orientationZ,36V current,36V voltage,12V current,12V voltage,5V current,5V voltage,3V current,3V voltage,ssd current,ssd voltage,pump0 current,pump0 voltage,pump1 current,pump1 voltage,flowCellLed0 current,flowCellLed0 voltage,flowCellLed1 current,flowCellLed1 voltage 
1552123185,21116,32447,8094,14200,65124,7031,2234056,0,0,0,0,0,0,0,0,0,0,20375,20500,16935,53468,4294966943,56540,65200,0,0,0,0,0,0,0,0,0,0,0,0,20875,19750,17146,21250,9442,9405,-32,-31,-43,-3914,-27,-541,0,0,0,400,29358,483,12016,515,5013,636,3303,320,3273,0,0,0,2,95,6,232,16
1552123191,21148,32440,8096,14196,65348,7031,2244877,0,0,0,0,0,0,0,0,0,0,20437,20562,16945,53485,4294966939,56680,65166,0,0,0,0,0,0,0,0,0,0,0,0,20875,19750,17189,21312,9445,9405,-28,-31,-45,-3906,-7,-548,0,0,0,320,29388,500,12013,363,5015,409,3307,50,3296,0,1,0,1,95,7,232,17
1552123196,21171,32453,8086,14068,65164,7031,2255692,0,0,0,0,0,0,0,0,0,0,20437,20562,16950,53487,4294966939,56572,65097,0,0,0,0,0,0,0,0,0,0,0,0,20875,19750,17178,21312,9443,9407,-32,-31,-38,-3918,-36,-526,0,0,0,360,29378,483,12016,333,5018,681,3303,320,3271,0,0,0,1,95,6,232,17
1552123201,21197,32463,8076,14104,65158,7031,2263377,0,0,0,0,0,0,0,0,0,0,20437,20562,16955,53480,4294966940,56512,65113,0,0,0,0,0,0,0,0,0,0,0,0,20937,19750,17200,21312,9442,9410,-36,-23,-46,-3926,-7,-529,0,0,0,320,29371,516,12015,424,5016,363,3307,50,3296,0,0,0,1,95,6,232,17
1552123206,21218,32451,8083,14024,65206,7031,2268924,0,0,0,0,0,0,0,0,0,0,20500,20562,16966,53482,4294966940,56444,65141,0,0,0,0,0,0,0,0,0,0,0,0,20937,19812,17210,21375,9444,9405,-32,-27,-46,-3923,-25,-572,0,0,0,360,29373,483,12013,333,5020,727,3302,340,3272,0,0,0,0,95,6,232,17
1552123213,21249,32456,8077,14080,65246,7031,2281164,0,0,0,0,0,0,0,0,0,0,20500,20562,16974,53483,4294966940,56400,65067,0,0,0,0,0,0,0,0,0,0,0,0,20937,19812,17232,21375,9443,9410,-36,-25,-43,-3926,-27,-543,0,0,0,360,29376,483,12015,545,5017,409,3307,50,3296,0,1,0,1,95,6,232,17
1552123218,21267,32435,8089,14076,65275,7031,2288095,0,0,0,0,0,0,0,0,0,0,20500,20625,16981,53485,4294966939,56344,65146,0,0,0,0,0,0,0,0,0,0,0,0,20937,19875,17221,21437,9442,9409,-39,-28,-42,-3908,-23,-550,0,0,0,360,29368,483,12016,575,5008,409,3307,50,3296,0,1,0,0,95,6,232,16
1552123223,21296,32440,8084,14024,65193,7031,2296929,0,0,0,0,0,0,0,0,0,0,20562,20625,16981,53492,4294966937,56388,65101,0,0,0,0,0,0,0,0,0,0,0,0,21000,19875,17253,21437,9443,9409,-39,-32,-40,-3909,-14,-587,0,0,0,400,29361,483,12017,454,5027,681,3302,340,3275,0,0,0,1,95,7,232,16
1552123228,21324,32441,8082,14040,65175,7031,2304684,0,0,0,0,0,0,0,0,0,0,20562,20625,16997,53477,4294966941,56388,65074,0,0,0,0,0,0,0,0,0,0,0,0,21000,19875,17242,21437,9444,9410,-29,-27,-41,-3925,-33,-502,0,0,0,360,29380,483,12016,303,5015,636,3303,310,3276,0,0,0,1,95,6,232,17
1552123235,21353,32439,8080,14024,65114,7031,2312150,0,0,0,0,0,0,0,0,0,0,20562,20687,17005,53470,4294966943,56376,65156,0,0,0,0,0,0,0,0,0,0,0,0,21062,19937,17264,21437,9443,9408,-29,-37,-44,-3916,-42,-520,0,0,0,400,29375,483,12015,363,5022,636,3303,350,3273,0,1,0,1,95,6,232,17
1552123240,21373,32432,8083,13980,65108,7031,2323312,0,0,0,0,0,0,0,0,0,0,20625,20687,17010,53482,4294966940,56196,65046,0,0,0,0,0,0,0,0,0,0,0,0,21062,19937,17285,21437,9440,9410,-32,-31,-42,-3939,-45,-531,0,0,0,400,29373,483,12015,424,5015,681,3302,340,3275,0,0,0,1,95,6,232,16
1552123245,21389,32451,8068,14000,65106,7030,2328915,0,0,0,0,0,0,0,0,0,0,20625,20687,17015,53486,4294966939,56264,65137,0,0,0,0,0,0,0,0,0,0,0,0,21062,19937,17307,21500,9442,9409,-35,-28,-43,-3897,-48,-587,0,0,0,320,29376,483,12016,393,5018,409,3305,50,3295,0,1,0,1,95,7,232,17
