timeStamp,Exp0_OxygenTemp,Exp0_Oxygendphi,Exp0_OxygenpercentO2,Exp0_OxygensingelIntensity,Exp0_OxygenAmbientLight,Exp0_PhValue,Exp0_PresensO2value,Exp0_PH calTemp,Exp0_PH Ref Amplitude,Exp0_PH Amplitude,Exp0_PH Phase shift,Exp0_PH calibration Pressure,Exp0_Presens 02 Ref Amp,Exp0_Presens 02 Amp,Exp0_Presens 02 Phase,Exp0_Presens 02 cal Temp,Exp0_Presens errorcode,Exp0_TempPump,Exp0_TempCamera,Exp1_OxygenTemp,Exp1_Oxygendphi,Exp1_OxygenpercentO2,Exp1_OxygensingelIntensity,Exp1_OxygenAmbientLight,Exp1_PhValue,Exp1_PresensO2value,Exp1_PH calTemp,Exp1_PH Ref Amplitude,Exp1_PH Amplitude,Exp1_PH Phase shift,Exp1_PH calibration Pressure,Exp1_Presens 02 Ref Amp,Exp1_Presens 02 Amp,Exp1_Presens 02 Phase,Exp1_Presens 02 cal Temp,Exp1_Presens errorcode,Exp1_TempPump,Exp1_TempCamera,Temp_airHighPresision,Temp_Heater,Pressure_Electronics,Pressure_LateAccess,Imu_gyroX,Imu_gyroY,Imu_gyroZ,Imu_accelegrationX,Imu_accelegrationY,Imu_accelegrationZ,Imu_orientationX,Imu_orientationY,Imu_orientationZ,36V current,36V voltage,12V current,12V voltage,5V current,5V voltage,3V current,3V voltage,ssd current,ssd voltage,pump0 current,pump0 voltage,pump1 current,pump1 voltage,flowCellLed0 current,flowCellLed0 voltage,flowCellLed1 current,flowCellLed1 voltage 
 1552123850,23911,32587,7766,13801,65136,7057,2088523,0,0,0,0,0,0,0,0,0,0,22125,22187,17932,53467,4294966943,53624,65225,0,0,0,0,0,0,0,0,0,0,0,0,22875,21562,18291,23187,9444,9461,-35,-31,-45,-3922,-27,-563,0,0,0,400,29906,483,12010,484,5015,681,3303,330,3271,0,0,0,1,95,7,232,16
1552123855,23932,32609,7749,13853,65129,7057,2091007,0,0,0,0,0,0,0,0,0,0,22062,22187,17940,53460,4294966945,53500,65160,0,0,0,0,0,0,0,0,0,0,0,0,22875,21625,18312,23187,9444,9463,-36,-30,-43,-3918,-21,-518,0,0,0,360,29910,483,12010,454,5021,409,3307,50,3296,0,1,0,0,95,6,232,16
1552123860,23958,32622,7739,13901,65183,7057,2090668,0,0,0,0,0,0,0,0,0,0,22125,22187,17945,53463,4294966944,53448,65285,0,0,0,0,0,0,0,0,0,0,0,0,22875,21625,18312,23187,9446,9465,-36,-25,-43,-3911,-23,-526,0,0,0,320,29911,483,12008,333,5012,409,3307,50,3296,0,0,0,0,95,6,232,17
1552123866,23992,32599,7752,13829,65249,7057,2091229,0,0,0,0,0,0,0,0,0,0,22125,22187,17961,53470,4294966943,53448,65144,0,0,0,0,0,0,0,0,0,0,0,0,22875,21625,18323,23250,9444,9464,-34,-33,-41,-3938,-48,-514,0,0,0,400,29887,483,12010,424,5010,727,3303,350,3275,0,0,0,2,95,7,232,17
1552123872,24015,32626,7732,13893,65066,7057,2090938,0,0,0,0,0,0,0,0,0,0,22125,22250,17971,53450,4294966948,53472,65207,0,0,0,0,0,0,0,0,0,0,0,0,22937,21687,18323,23250,9446,9463,-32,-27,-41,-3939,-42,-543,0,0,0,320,29892,483,12011,363,5016,363,3307,50,3297,0,0,0,1,95,7,232,16
1552123877,24038,32627,7729,13933,65018,7057,2090208,0,0,0,0,0,0,0,0,0,0,22125,22250,17979,53474,4294966942,53376,65178,0,0,0,0,0,0,0,0,0,0,0,0,22875,21687,18312,23250,9440,9463,-31,-28,-45,-3893,-6,-549,0,0,0,320,29887,500,12010,363,5015,363,3308,50,3297,0,0,0,1,95,7,232,17
1552123883,24051,32619,7734,13845,65173,7057,2090663,0,0,0,0,0,0,0,0,0,0,22125,22250,17981,53459,4294966945,53384,65143,0,0,0,0,0,0,0,0,0,0,0,0,22937,21687,18333,23250,9441,9466,-38,-31,-40,-3919,-20,-554,0,0,0,320,29873,483,12010,363,5017,409,3308,50,3297,0,1,0,1,95,7,232,17
1552123888,24075,32624,7728,14041,65150,7058,2090906,0,0,0,0,0,0,0,0,0,0,22187,22250,17992,53470,4294966943,53320,65178,0,0,0,0,0,0,0,0,0,0,0,0,22937,21687,18355,23250,9440,9467,-36,-28,-39,-3904,-17,-541,0,0,0,360,29858,483,12008,363,5020,681,3305,340,3276,0,0,0,2,95,6,232,17
1552123893,24088,32649,7711,13941,65109,7057,2090229,0,0,0,0,0,0,0,0,0,0,22125,22250,18005,53451,4294966947,53220,65105,0,0,0,0,0,0,0,0,0,0,0,0,22937,21750,18355,23250,9443,9465,-36,-29,-38,-3921,-43,-534,0,0,0,360,29856,483,12010,303,5021,636,3305,310,3277,0,0,0,2,95,6,232,18
1552123898,24109,32674,7692,13941,65258,7058,2090145,0,0,0,0,0,0,0,0,0,0,22187,22312,18012,53462,4294966945,53316,65183,0,0,0,0,0,0,0,0,0,0,0,0,22937,21750,18376,23312,9442,9467,-34,-25,-37,-3929,-10,-535,0,0,0,320,29853,483,12008,333,5017,409,3307,50,3296,0,1,0,2,95,7,232,17
