timeStamp,Exp0_OxygenTemp,Exp0_Oxygendphi,Exp0_OxygenpercentO2,Exp0_OxygensingelIntensity,Exp0_OxygenAmbientLight,Exp0_PhValue,Exp0_PresensO2value,Exp0_PH calTemp,Exp0_PH Ref Amplitude,Exp0_PH Amplitude,Exp0_PH Phase shift,Exp0_PH calibration Pressure,Exp0_Presens 02 Ref Amp,Exp0_Presens 02 Amp,Exp0_Presens 02 Phase,Exp0_Presens 02 cal Temp,Exp0_Presens errorcode,Exp0_TempPump,Exp0_TempCamera,Exp1_OxygenTemp,Exp1_Oxygendphi,Exp1_OxygenpercentO2,Exp1_OxygensingelIntensity,Exp1_OxygenAmbientLight,Exp1_PhValue,Exp1_PresensO2value,Exp1_PH calTemp,Exp1_PH Ref Amplitude,Exp1_PH Amplitude,Exp1_PH Phase shift,Exp1_PH calibration Pressure,Exp1_Presens 02 Ref Amp,Exp1_Presens 02 Amp,Exp1_Presens 02 Phase,Exp1_Presens 02 cal Temp,Exp1_Presens errorcode,Exp1_TempPump,Exp1_TempCamera,Temp_airHighPresision,Temp_Heater,Pressure_Electronics,Pressure_LateAccess,Imu_gyroX,Imu_gyroY,Imu_gyroZ,Imu_accelegrationX,Imu_accelegrationY,Imu_accelegrationZ,Imu_orientationX,Imu_orientationY,Imu_orientationZ,36V current,36V voltage,12V current,12V voltage,5V current,5V voltage,3V current,3V voltage,ssd current,ssd voltage,pump0 current,pump0 voltage,pump1 current,pump1 voltage,flowCellLed0 current,flowCellLed0 voltage,flowCellLed1 current,flowCellLed1 voltage 
1552124022,24584,32707,7633,14138,65220,7059,2065911,0,0,0,0,0,0,0,0,0,0,22437,22562,18199,53452,4294966947,52720,65029,0,0,0,0,0,0,0,0,0,0,0,0,23250,22062,18569,23562,9444,9476,-37,-34,-45,-3902,-8,-508,0,0,0,360,29682,483,12008,484,5020,363,3308,50,3298,0,1,0,1,95,6,232,17
1552124028,24592,32699,7637,14194,65201,7059,2064875,0,0,0,0,0,0,0,0,0,0,22437,22562,18202,53449,4294966948,52892,65183,0,0,0,0,0,0,0,0,0,0,0,0,23250,22062,18569,23625,9444,9475,-34,-27,-43,-3921,-26,-529,0,0,0,320,29675,483,12010,393,5015,409,3307,50,3297,0,0,0,2,95,7,232,16
1552124033,24612,32719,7622,14038,65267,7059,2064106,0,0,0,0,0,0,0,0,0,0,22437,22562,18218,53456,4294966946,52816,65134,0,0,0,0,0,0,0,0,0,0,0,0,23250,22062,18558,23625,9442,9476,-30,-29,-38,-3912,-34,-542,0,0,0,400,29653,483,12008,484,5013,681,3302,340,3273,0,1,0,1,95,6,232,17
1552124038,24628,32715,7624,14114,65136,7059,2063907,0,0,0,0,0,0,0,0,0,0,22437,22562,18218,53462,4294966945,52856,65221,0,0,0,0,0,0,0,0,0,0,0,0,23312,22062,18569,23562,9444,9477,-35,-35,-40,-3931,-39,-561,0,0,0,360,29653,532,12008,363,5026,681,3303,320,3273,0,1,0,0,95,7,232,17
1552124043,24644,32716,7622,14202,65188,7059,2063697,0,0,0,0,0,0,0,0,0,0,22437,22625,18225,53457,4294966946,52728,65079,0,0,0,0,0,0,0,0,0,0,0,0,23312,22062,18601,23625,9447,9478,-32,-25,-46,-3920,-30,-575,0,0,0,320,29665,483,12008,303,5018,363,3308,50,3298,0,0,0,1,95,7,232,16
1552124048,24670,32692,7636,14230,65139,7059,2063871,0,0,0,0,0,0,0,0,0,0,22437,22625,18238,53439,4294966950,52684,65217,0,0,0,0,0,0,0,0,0,0,0,0,23312,22062,18601,23625,9443,9476,-32,-29,-40,-3939,-11,-516,0,0,0,360,29641,483,12008,333,5016,772,3301,350,3270,0,0,0,1,95,7,232,16
1552124053,24683,32732,7608,14210,65302,7059,2063753,0,0,0,0,0,0,0,0,0,0,22500,22625,18246,53448,4294966948,52636,65077,0,0,0,0,0,0,0,0,0,0,0,0,23312,22125,18612,23625,9445,9479,-38,-34,-46,-3928,-20,-526,0,0,0,400,29630,516,12007,424,5012,727,3302,340,3273,0,0,0,1,95,6,232,17
1552124059,24693,32738,7603,14222,65122,7059,2063343,0,0,0,0,0,0,0,0,0,0,22500,22625,18251,53455,4294966946,52604,65088,0,0,0,0,0,0,0,0,0,0,0,0,23375,22125,18612,23687,9444,9479,-35,-28,-46,-3910,-29,-551,0,0,0,360,29632,516,12008,393,5015,409,3306,50,3295,0,0,0,1,95,7,232,16
1552124065,24727,32743,7597,14170,65207,7059,2062229,0,0,0,0,0,0,0,0,0,0,22500,22625,18259,53461,4294966945,52516,65206,0,0,0,0,0,0,0,0,0,0,0,0,23375,22125,18612,23687,9443,9478,-36,-27,-40,-3927,-36,-551,0,0,0,400,29613,516,12010,454,5011,636,3305,320,3276,0,0,0,1,95,7,232,16
1552124071,24748,32714,7616,14206,65250,7059,2063404,0,0,0,0,0,0,0,0,0,0,22500,22687,18270,53445,4294966949,52468,65123,0,0,0,0,0,0,0,0,0,0,0,0,23375,22187,18612,23687,9442,9480,-33,-25,-43,-3913,-42,-525,0,0,0,360,29623,516,12008,333,5016,409,3307,50,3295,0,0,0,0,95,6,232,17
1552124077,24768,32757,7584,14282,65226,7059,2062633,0,0,0,0,0,0,0,0,0,0,22500,22687,18283,53458,4294966946,52484,65191,0,0,0,0,0,0,0,0,0,0,0,0,23375,22187,18633,23687,9442,9480,-39,-31,-39,-3924,-34,-531,0,0,0,400,29597,500,12008,454,5017,727,3305,320,3271,0,0,0,2,95,6,232,17
1552124082,24784,32757,7584,14194,65181,7059,2062748,0,0,0,0,0,0,0,0,0,0,22500,22687,18285,53450,4294966947,52640,65183,0,0,0,0,0,0,0,0,0,0,0,0,23375,22187,18622,23687,9441,9482,-35,-23,-44,-3914,-21,-536,0,0,0,400,29591,516,12007,545,5026,681,3303,340,3276,0,1,0,1,95,6,232,17
1552124087,24799,32744,7591,14214,65259,7059,2063170,0,0,0,0,0,0,0,0,0,0,22562,22687,18293,53460,4294966945,52300,65156,0,0,0,0,0,0,0,0,0,0,0,0,23437,22187,18644,23687,9443,9482,-32,-27,-45,-3913,-17,-557,0,0,0,360,29593,516,12007,393,5016,590,3305,310,3280,0,0,0,1,95,6,232,17
