timeStamp,Exp0_OxygenTemp,Exp0_Oxygendphi,Exp0_OxygenpercentO2,Exp0_OxygensingelIntensity,Exp0_OxygenAmbientLight,Exp0_PhValue,Exp0_PresensO2value,Exp0_PH calTemp,Exp0_PH Ref Amplitude,Exp0_PH Amplitude,Exp0_PH Phase shift,Exp0_PH calibration Pressure,Exp0_Presens 02 Ref Amp,Exp0_Presens 02 Amp,Exp0_Presens 02 Phase,Exp0_Presens 02 cal Temp,Exp0_Presens errorcode,Exp0_TempPump,Exp0_TempCamera,Exp1_OxygenTemp,Exp1_Oxygendphi,Exp1_OxygenpercentO2,Exp1_OxygensingelIntensity,Exp1_OxygenAmbientLight,Exp1_PhValue,Exp1_PresensO2value,Exp1_PH calTemp,Exp1_PH Ref Amplitude,Exp1_PH Amplitude,Exp1_PH Phase shift,Exp1_PH calibration Pressure,Exp1_Presens 02 Ref Amp,Exp1_Presens 02 Amp,Exp1_Presens 02 Phase,Exp1_Presens 02 cal Temp,Exp1_Presens errorcode,Exp1_TempPump,Exp1_TempCamera,Temp_airHighPresision,Temp_Heater,Pressure_Electronics,Pressure_LateAccess,Imu_gyroX,Imu_gyroY,Imu_gyroZ,Imu_accelegrationX,Imu_accelegrationY,Imu_accelegrationZ,Imu_orientationX,Imu_orientationY,Imu_orientationZ,36V current,36V voltage,12V current,12V voltage,5V current,5V voltage,3V current,3V voltage,ssd current,ssd voltage,pump0 current,pump0 voltage,pump1 current,pump1 voltage,flowCellLed0 current,flowCellLed0 voltage,flowCellLed1 current,flowCellLed1 voltage 
1552123549,22722,32483,7935,13632,65322,7032,2455940,0,0,0,0,0,0,0,0,0,0,21437,21500,17470,53472,4294966942,54744,65024,0,0,0,0,0,0,0,0,0,0,0,0,22000,20812,17841,22375,9443,9440,-35,-31,-40,-3904,-15,-552,0,0,0,360,30590,483,12011,545,5023,409,3307,50,3296,0,0,0,1,95,6,232,17
1552123554,22737,32473,7940,13584,65208,7032,2451426,0,0,0,0,0,0,0,0,0,0,21437,21562,17483,53477,4294966941,54712,65117,0,0,0,0,0,0,0,0,0,0,0,0,22062,20812,17841,22437,9444,9438,-33,-32,-36,-3915,-34,-511,0,0,0,360,30576,483,12012,333,5023,681,3305,320,3278,0,0,0,1,95,6,232,16
1552123559,22761,32486,7929,13568,65056,7032,2444745,0,0,0,0,0,0,0,0,0,0,21437,21562,17501,53477,4294966941,54768,65152,0,0,0,0,0,0,0,0,0,0,0,0,22062,20875,17841,22437,9443,9439,-33,-34,-40,-3899,-29,-534,0,0,0,360,30558,500,12010,333,5021,727,3303,330,3275,0,1,0,1,95,7,232,17
1552123564,22781,32498,7919,13628,65278,7032,2440844,0,0,0,0,0,0,0,0,0,0,21437,21562,17496,53470,4294966943,54668,65155,0,0,0,0,0,0,0,0,0,0,0,0,22062,20875,17873,22437,9444,9440,-30,-29,-44,-3934,-39,-523,0,0,0,320,30536,483,12012,303,5016,363,3308,50,3298,0,0,0,1,95,7,232,17
1552123570,22818,32476,7932,13604,65250,7031,2429763,0,0,0,0,0,0,0,0,0,0,21500,21562,17509,53463,4294966944,54604,65180,0,0,0,0,0,0,0,0,0,0,0,0,22062,20875,17895,22437,9442,9442,-36,-27,-42,-3927,-40,-549,0,0,0,320,30513,483,12011,363,5016,409,3307,50,3296,0,0,0,1,95,7,232,17
1552123575,22831,32475,7931,13672,65199,7032,2423861,0,0,0,0,0,0,0,0,0,0,21500,21562,17516,53474,4294966942,54688,65171,0,0,0,0,0,0,0,0,0,0,0,0,22125,20937,17895,22500,9443,9438,-35,-28,-46,-3901,-12,-553,0,0,0,360,30486,483,12011,303,5018,681,3302,370,3273,0,1,0,1,95,6,232,17
1552123580,22841,32470,7934,13676,65299,7032,2418282,0,0,0,0,0,0,0,0,0,0,21500,21562,17522,53472,4294966942,54532,65162,0,0,0,0,0,0,0,0,0,0,0,0,22125,20937,17884,22500,9443,9440,-29,-28,-41,-3887,-27,-533,0,0,0,320,30477,483,12011,303,5018,636,3305,310,3278,0,0,0,1,95,7,232,18
1552123585,22859,32482,7923,13664,65210,7032,2408222,0,0,0,0,0,0,0,0,0,0,21500,21625,17529,53473,4294966942,54620,65160,0,0,0,0,0,0,0,0,0,0,0,0,22125,20937,17884,22500,9443,9441,-34,-27,-45,-3924,-39,-554,0,0,0,360,30460,483,12011,303,5017,681,3305,310,3276,0,0,0,1,95,7,232,17
1552123591,22883,32485,7919,13572,65267,7032,2399127,0,0,0,0,0,0,0,0,0,0,21500,21625,17532,53468,4294966943,54636,65166,0,0,0,0,0,0,0,0,0,0,0,0,22125,20937,17906,22500,9443,9440,-36,-34,-46,-3906,-17,-554,0,0,0,360,30442,483,12011,333,5017,727,3303,340,3275,0,0,0,1,95,6,232,17
1552123596,22909,32525,7890,13596,65169,7032,2388776,0,0,0,0,0,0,0,0,0,0,21562,21625,17548,53459,4294966945,54584,65168,0,0,0,0,0,0,0,0,0,0,0,0,22187,20937,17916,22500,9442,9442,-28,-30,-39,-3909,-48,-524,0,0,0,360,30428,483,12011,272,5017,681,3303,320,3276,0,0,0,1,95,6,232,17
1552123601,22927,32526,7888,13552,65191,7032,2382214,0,0,0,0,0,0,0,0,0,0,21562,21625,17542,53465,4294966944,54456,65126,0,0,0,0,0,0,0,0,0,0,0,0,22187,20937,17927,22562,9444,9441,-33,-26,-40,-3908,-38,-541,0,0,0,360,30411,483,12012,363,5006,681,3303,320,3270,0,1,0,1,95,7,232,17
1552123606,22942,32495,7907,13640,65205,7032,2374128,0,0,0,0,0,0,0,0,0,0,21562,21625,17558,53471,4294966942,54544,65043,0,0,0,0,0,0,0,0,0,0,0,0,22187,21000,17927,22562,9443,9443,-33,-31,-39,-3928,-21,-557,0,0,0,360,30400,483,12012,545,5018,409,3307,50,3297,0,0,0,0,95,8,232,18
